,Age,Location,Phone Brand,Screen Time (hrs/day),Data Usage (GB/month),Calls Duration (mins/day),Number of Apps Installed,Social Media Time (hrs/day),E-commerce Spend (INR/month),Streaming Time (hrs/day),Gaming Time (hrs/day),Monthly Recharge Cost (INR),Primary Use,Gender_Male,Gender_Other,OS_iOS
14400,46,9,6,10.1,13.9,20.3,135,0.5,122,3.9,4.7,211,0,0,0,0
14401,51,2,7,7.6,44.0,275.8,44,3.7,5133,3.6,3.9,939,4,0,0,0
14402,15,1,6,8.6,1.8,77.2,146,3.3,7151,3.3,4.1,348,4,0,0,0
14403,47,7,6,5.9,47.5,99.1,68,3.0,1954,7.4,1.2,1964,3,1,0,0
14404,39,3,7,2.4,44.8,95.6,21,4.1,3208,1.2,1.6,1599,1,0,0,0
14405,57,8,5,5.3,5.9,217.8,91,1.0,6921,1.7,4.1,243,3,0,1,0
14406,44,5,0,2.3,18.6,23.2,117,4.0,2233,1.8,1.0,1033,0,0,1,1
14407,46,7,3,2.9,46.9,292.4,133,4.8,1672,6.3,0.9,1165,1,1,0,0
14408,59,1,7,11.1,33.9,45.3,28,1.9,372,6.2,1.4,912,4,1,0,0
14409,56,0,9,2.9,36.5,183.2,77,3.3,9377,3.6,3.7,830,4,0,0,0
14410,45,7,6,7.8,16.6,83.3,128,1.0,951,5.3,2.6,1319,0,0,1,0
14411,22,0,8,11.2,11.9,267.2,11,4.5,7424,1.5,2.7,355,2,1,0,0
14412,40,4,2,7.7,40.7,233.4,153,3.6,1921,5.8,4.6,188,1,0,1,0
14413,48,3,8,4.0,32.5,93.4,114,5.9,199,7.4,3.2,1075,3,1,0,0
14414,39,9,9,6.4,6.7,159.9,130,5.5,5771,8.0,1.6,528,1,1,0,0
14415,28,8,9,4.8,48.1,94.5,33,2.0,7736,7.8,2.1,1970,2,0,0,0
14416,32,2,9,1.6,23.6,96.8,173,4.5,7497,1.8,2.9,713,2,1,0,0
14417,22,6,1,4.4,13.6,241.4,169,0.7,757,1.7,4.0,1708,1,1,0,0
14418,49,4,7,10.3,23.3,137.9,43,0.7,4166,3.0,2.3,139,0,0,1,0
14419,49,5,8,4.7,27.3,250.8,190,5.1,2710,3.0,1.4,1949,2,0,0,0
14420,39,1,7,7.3,2.4,279.3,111,5.1,5871,6.7,4.0,891,0,0,1,0
14421,59,0,6,4.1,22.3,105.5,10,4.9,476,1.0,0.1,955,3,0,0,0
14422,29,2,9,4.8,1.9,11.6,134,0.7,3322,4.2,0.3,1562,2,0,0,0
14423,38,8,8,4.3,33.1,149.6,120,1.8,4095,3.5,0.8,1777,2,1,0,0
14424,16,6,3,8.0,32.5,202.9,195,1.1,4788,2.7,1.7,1924,0,0,0,0
14425,19,2,1,10.5,42.2,188.3,83,5.3,1060,5.3,4.1,622,1,1,0,0
14426,52,6,9,9.7,46.2,297.7,117,4.9,2455,3.8,3.9,435,2,0,1,0
14427,15,9,3,9.3,31.8,186.6,137,4.1,3330,7.9,3.3,1572,2,0,0,0
14428,54,0,0,5.2,25.3,43.0,39,1.0,8487,2.3,3.7,315,2,0,1,1
14429,44,9,7,9.5,47.7,184.5,23,1.3,8392,6.7,2.4,1287,4,0,1,0
14430,20,6,7,8.3,47.2,119.3,189,3.8,9586,4.8,1.8,1247,0,1,0,0
14431,42,7,7,8.6,23.3,197.7,39,3.7,9289,6.1,3.4,1153,3,0,1,0
14432,53,8,9,11.4,49.6,252.2,199,5.2,9919,7.0,0.9,1348,3,0,0,0
14433,33,5,3,11.3,4.3,195.9,35,2.3,3859,2.9,2.7,1682,4,1,0,0
14434,33,9,9,8.2,32.9,158.2,177,2.2,8409,5.8,4.9,560,4,0,0,0
14435,29,9,9,10.2,16.4,78.7,165,3.5,7897,2.5,1.9,280,1,1,0,0
14436,28,8,5,4.1,31.7,160.5,111,5.5,8400,4.5,1.3,1414,1,0,1,0
14437,31,9,4,7.7,13.1,227.4,12,5.2,4698,2.2,2.6,347,3,0,1,0
14438,58,8,8,6.9,6.7,128.4,183,2.9,7294,5.8,4.5,209,0,1,0,0
14439,44,9,2,8.8,7.2,87.7,197,5.8,7613,3.1,4.2,1543,2,0,1,0
14440,48,3,2,8.0,20.1,267.4,61,4.3,4841,6.4,1.2,1445,4,0,1,0
14441,55,5,8,1.4,30.9,242.5,133,1.0,2564,7.6,1.9,1083,3,1,0,0
14442,53,0,3,3.6,12.6,87.0,161,3.2,1299,7.9,1.6,695,3,1,0,0
14443,24,0,1,4.7,8.1,176.9,100,2.0,395,4.4,0.0,1080,3,1,0,0
14444,19,0,0,6.9,14.3,89.5,196,5.0,1729,7.4,0.7,1407,4,0,0,1
14445,39,8,8,1.9,37.2,224.3,128,1.8,9134,4.0,0.6,954,4,0,1,0
14446,39,8,0,3.2,4.8,178.6,141,1.7,7972,5.4,0.0,961,1,0,1,1
14447,23,0,8,9.7,14.8,68.9,139,3.4,9745,1.4,3.4,848,4,0,1,0
14448,21,9,6,10.6,45.8,93.3,104,4.8,5046,7.0,1.7,523,4,1,0,0
14449,56,9,3,10.8,10.5,271.6,197,4.6,1672,5.4,2.6,1715,4,0,0,0
14450,30,5,3,4.4,24.3,204.8,105,2.2,4193,1.2,4.4,187,2,0,0,0
14451,34,0,9,1.0,49.8,89.6,24,0.7,5068,4.3,3.3,1830,2,1,0,0
14452,55,7,0,11.6,44.9,26.1,191,3.2,5249,7.0,3.9,240,0,0,0,1
14453,55,8,8,7.5,3.5,285.4,42,3.2,921,6.4,2.3,1329,1,0,0,0
14454,55,9,6,3.7,31.3,224.0,139,3.1,4968,4.7,3.3,702,1,0,0,0
14455,36,2,0,8.7,49.3,231.5,77,3.8,9929,5.2,1.9,1491,0,0,0,1
14456,43,4,9,7.1,41.0,44.2,148,4.6,2321,0.7,4.7,1543,4,0,1,0
14457,51,9,5,1.2,35.0,43.1,191,4.3,6849,4.5,0.2,1639,3,0,0,0
14458,39,1,0,7.6,8.0,125.7,40,1.7,2310,0.8,0.6,1137,0,1,0,1
14459,22,3,4,4.9,30.9,215.8,71,5.4,6750,4.4,1.3,421,1,0,1,0
14460,48,0,8,9.3,13.4,132.4,179,3.2,8558,5.7,1.0,1696,2,0,0,0
14461,20,3,6,3.8,10.7,80.8,103,2.9,4871,6.1,4.9,952,0,1,0,0
14462,60,6,8,9.7,6.5,70.5,98,5.8,6561,5.9,2.6,195,2,0,0,0
14463,52,1,4,7.9,4.5,202.7,77,2.5,1145,2.6,3.4,525,2,0,1,0
14464,45,1,9,5.9,33.6,177.0,179,2.7,4398,7.5,1.6,868,3,1,0,0
14465,37,4,5,10.9,7.5,107.0,184,3.5,3385,3.8,0.1,1561,2,1,0,0
14466,56,0,1,9.3,2.9,233.1,78,1.0,1772,1.2,4.4,1939,4,1,0,0
14467,21,5,2,11.2,19.2,97.0,165,3.3,8061,0.8,2.4,793,3,1,0,0
14468,21,3,3,11.2,4.1,294.6,134,1.0,1706,7.5,1.5,927,2,0,1,0
14469,39,6,5,4.1,31.1,5.8,129,3.7,7104,6.0,0.3,637,3,0,1,0
14470,34,6,2,9.4,28.9,233.5,193,3.6,4251,0.6,3.8,466,4,0,0,0
14471,43,1,3,4.1,25.5,260.1,21,2.6,114,7.5,4.6,185,3,0,1,0
14472,39,3,8,8.5,24.6,60.9,93,2.2,4633,0.6,1.6,521,1,1,0,0
14473,43,1,7,2.2,8.0,163.0,135,2.6,8408,1.3,0.1,1262,0,0,1,0
14474,50,5,3,11.0,6.0,201.9,179,2.1,1575,1.5,0.7,1049,1,0,0,0
14475,55,1,6,9.7,32.0,203.4,113,3.9,8314,3.6,0.6,211,3,0,1,0
14476,36,8,9,10.2,19.5,18.8,141,4.8,3713,6.8,2.2,1648,2,0,1,0
14477,45,1,3,5.0,4.0,179.4,21,5.6,9483,6.8,4.8,1041,1,0,1,0
14478,29,5,0,5.6,27.2,141.8,176,3.7,3413,2.8,3.8,346,3,0,0,1
14479,28,7,3,7.9,4.7,178.2,69,2.4,7547,4.0,3.3,1242,3,1,0,0
14480,21,2,7,11.3,31.7,149.0,160,1.3,1903,4.9,0.2,707,4,1,0,0
14481,56,8,5,8.8,19.3,156.7,108,1.2,9768,7.7,2.8,260,2,1,0,0
14482,46,0,1,4.9,22.7,143.0,56,5.9,3626,1.7,1.9,668,0,0,0,0
14483,46,0,6,7.0,48.5,297.6,157,3.7,9480,5.9,1.0,385,0,0,0,0
14484,26,5,7,10.1,12.3,156.2,121,5.8,1005,5.2,1.5,1687,2,0,0,0
14485,29,7,4,8.0,37.8,79.8,105,5.6,9216,7.5,0.7,475,3,1,0,0
14486,23,0,3,3.5,9.9,282.8,144,1.7,5754,2.0,2.0,694,4,1,0,0
14487,56,6,6,4.5,4.4,121.4,128,1.4,7586,0.6,3.8,1702,0,0,1,0
14488,47,5,1,3.4,29.9,104.9,169,0.5,1553,7.3,0.3,1313,3,0,0,0
14489,15,5,5,9.0,48.2,236.6,40,3.0,8253,2.0,2.2,128,3,0,0,0
14490,35,3,0,9.5,40.7,99.5,109,2.2,6954,5.9,0.3,1723,3,0,1,1
14491,34,1,1,8.0,35.8,183.0,87,1.7,4470,6.3,0.8,1350,2,0,1,0
14492,23,3,6,10.9,37.7,158.0,19,0.7,2180,3.3,2.2,141,2,0,1,0
14493,53,2,8,2.1,16.8,68.2,58,0.7,4394,1.5,4.6,411,0,0,0,0
14494,55,8,2,1.1,48.4,263.5,191,2.8,1005,5.5,0.2,584,3,0,1,0
14495,59,4,8,8.0,9.3,57.6,37,4.1,8964,7.0,2.7,1904,4,0,0,0
14496,28,3,9,10.4,36.3,185.4,113,3.0,3314,7.0,0.9,1461,1,0,1,0
14497,55,5,8,10.3,12.8,119.3,126,0.7,5488,5.6,0.2,1985,2,0,0,0
14498,32,9,5,8.7,16.3,230.3,137,4.0,4707,3.1,3.5,1102,4,1,0,0
14499,60,2,7,11.0,12.3,118.6,117,1.4,4877,5.7,2.6,821,4,0,0,0
14500,20,1,3,1.2,37.8,53.7,169,3.7,8228,4.7,3.0,838,3,0,0,0
14501,54,6,8,7.5,8.3,27.6,155,4.6,1742,4.8,4.7,749,0,0,1,0
14502,47,5,4,5.5,6.7,222.7,117,3.4,7645,3.2,0.1,501,1,0,1,0
14503,22,2,7,10.4,25.6,290.4,30,3.2,5003,2.3,2.7,466,2,0,1,0
14504,16,6,4,6.3,12.0,153.1,90,0.9,3924,5.9,2.8,117,3,0,0,0
14505,31,6,5,4.6,22.2,27.3,92,5.2,2234,7.5,3.9,1390,4,1,0,0
14506,42,6,3,4.4,45.9,94.8,57,1.9,7704,2.0,1.1,562,3,0,0,0
14507,60,4,8,1.4,16.2,238.5,193,5.1,1866,1.9,0.9,1716,2,1,0,0
14508,60,7,2,5.4,2.6,282.1,54,2.5,8103,2.0,3.7,320,1,0,0,0
14509,43,3,1,1.9,12.7,95.3,136,2.5,9284,4.5,3.9,1040,3,0,0,0
14510,49,8,4,1.7,48.0,101.0,82,5.1,7372,6.8,4.5,1978,3,0,0,0
14511,36,9,2,9.5,35.7,236.4,104,4.6,4979,3.3,3.3,637,4,0,0,0
14512,34,1,1,3.3,5.1,184.4,74,4.1,9714,7.0,1.9,1398,3,0,0,0
14513,38,7,9,10.9,5.8,299.6,16,5.4,1140,0.8,3.8,900,0,0,0,0
14514,30,8,6,9.6,39.8,174.0,54,0.7,2023,0.8,1.3,462,1,1,0,0
14515,40,8,1,6.7,48.5,109.5,58,3.5,7737,2.9,0.9,1391,0,0,0,0
14516,16,0,4,4.5,8.5,277.0,188,2.5,6978,0.6,4.4,1227,4,0,1,0
14517,27,6,5,8.2,41.3,57.8,28,5.6,3839,1.6,4.9,110,4,0,1,0
14518,60,6,3,8.8,16.6,267.0,137,1.9,802,5.5,4.1,746,4,0,0,0
14519,40,8,6,7.2,26.4,33.7,176,6.0,8746,4.0,4.1,305,2,1,0,0
14520,17,8,7,10.9,30.3,261.5,12,4.3,6864,3.3,0.9,154,3,1,0,0
14521,20,9,3,7.7,39.6,180.3,184,4.9,1954,2.4,1.6,673,2,0,1,0
14522,50,9,7,10.6,32.4,250.1,105,4.1,7647,4.9,3.7,1207,2,0,0,0
14523,50,2,2,8.0,35.7,33.9,199,2.6,4930,8.0,4.1,808,1,1,0,0
14524,56,1,8,6.6,7.3,167.8,157,4.3,6331,6.1,0.1,302,1,0,0,0
14525,30,0,5,4.9,3.5,46.2,60,2.1,618,5.0,1.4,1322,3,1,0,0
14526,48,6,6,9.2,25.7,79.2,83,5.2,9759,5.3,4.0,1107,4,1,0,0
14527,17,1,9,3.8,33.8,147.2,108,5.1,412,2.4,0.2,1934,4,1,0,0
14528,22,8,7,6.4,40.4,203.6,153,4.8,4995,3.2,3.6,157,1,0,0,0
14529,45,3,9,1.7,15.5,68.5,113,2.8,9778,5.3,4.3,1516,4,0,1,0
14530,35,7,2,11.2,8.7,266.5,67,2.0,5777,4.5,0.2,136,0,0,0,0
14531,54,2,1,9.1,46.8,157.3,126,1.0,8137,6.9,1.1,1073,2,0,0,0
14532,36,1,4,11.3,4.3,96.2,152,1.9,5583,3.1,4.8,1251,4,1,0,0
14533,38,6,1,2.4,13.2,99.6,135,3.0,4384,1.1,0.6,710,4,0,1,0
14534,56,2,6,11.0,45.7,296.0,169,2.7,4018,7.3,2.5,1509,3,0,0,0
14535,37,3,9,10.3,1.8,102.1,188,2.9,9021,4.7,1.5,1414,0,0,1,0
14536,26,1,9,2.1,44.5,278.7,13,5.3,9897,1.8,1.0,1394,0,1,0,0
14537,55,8,8,3.6,32.4,100.3,162,5.6,9374,1.8,3.4,1442,3,0,0,0
14538,22,1,5,6.6,48.2,173.2,180,2.2,6944,0.8,0.9,577,2,0,0,0
14539,55,3,8,4.5,48.0,71.0,48,3.0,5649,4.9,2.8,1471,3,0,0,0
14540,39,7,9,4.2,40.3,18.5,36,3.7,6658,5.4,4.3,1026,4,1,0,0
14541,40,8,8,6.1,34.0,216.7,177,5.0,3110,6.7,2.4,897,1,0,1,0
14542,16,4,4,4.3,32.3,25.6,91,0.9,4739,4.4,1.4,1288,3,1,0,0
14543,57,2,1,4.9,5.9,186.4,118,2.9,268,4.0,3.7,805,4,0,0,0
14544,40,7,6,9.4,35.4,213.7,35,3.0,1096,5.9,1.3,706,4,0,1,0
14545,38,6,5,10.4,41.6,250.3,86,3.4,9068,1.4,0.4,1956,1,0,1,0
14546,29,0,1,2.0,21.9,94.5,60,4.5,8381,7.3,3.3,273,4,0,1,0
14547,18,4,4,3.1,26.6,50.9,47,4.5,3900,1.4,2.8,1968,4,0,1,0
14548,29,0,9,5.3,27.7,74.7,29,5.7,3410,2.4,3.2,948,1,0,0,0
14549,39,9,5,8.2,3.0,91.9,108,3.5,5830,6.9,1.8,1547,4,1,0,0
14550,53,7,7,2.6,13.6,222.3,50,4.1,1358,7.6,0.4,1435,3,1,0,0
14551,43,8,8,1.4,28.7,197.0,145,4.8,8993,7.0,4.1,831,2,0,0,0
14552,17,0,9,2.6,38.7,109.0,82,2.3,6985,1.7,3.7,1828,4,1,0,0
14553,39,1,6,8.5,20.4,176.5,12,3.0,1803,5.6,3.4,387,0,0,0,0
14554,42,5,4,8.9,11.7,287.9,165,4.9,3010,3.4,3.9,346,1,0,1,0
14555,42,3,5,7.8,18.6,280.3,32,1.2,2456,4.1,2.3,384,3,1,0,0
14556,50,9,0,8.1,7.2,252.1,107,2.1,1914,8.0,3.5,1403,0,0,0,1
14557,42,3,9,11.0,32.0,11.7,96,4.5,7215,4.0,0.8,767,4,0,1,0
14558,52,9,8,6.6,17.3,7.1,106,1.2,5877,0.8,4.4,1581,4,0,0,0
14559,57,2,3,8.2,20.9,66.9,24,4.9,3536,1.8,2.1,471,4,0,0,0
14560,26,9,2,2.5,28.2,211.7,59,1.0,5144,3.0,2.1,1430,0,0,0,0
14561,60,1,8,7.8,48.0,180.4,128,1.5,4085,5.1,3.9,1651,4,1,0,0
14562,42,5,7,1.9,39.7,211.5,137,1.5,9765,5.6,4.5,1826,4,0,1,0
14563,50,9,4,4.2,2.5,189.1,114,3.3,567,1.2,1.2,260,4,1,0,0
14564,27,6,5,8.6,33.3,85.1,87,5.3,4940,5.3,0.1,532,3,0,0,0
14565,25,2,4,7.7,12.6,296.1,31,5.9,526,4.1,0.0,391,4,0,1,0
14566,27,2,4,8.2,35.6,206.4,30,5.2,5666,2.9,4.8,771,2,0,1,0
14567,28,2,7,1.1,17.5,297.4,16,1.2,5636,5.8,4.9,691,4,0,1,0
14568,42,6,2,8.9,28.4,86.8,119,5.9,9021,5.4,0.7,1330,1,1,0,0
14569,45,7,4,3.7,20.3,258.9,105,4.8,3278,4.1,3.2,1025,4,0,0,0
14570,25,6,8,6.2,48.2,226.9,114,5.8,897,2.0,2.3,420,1,0,0,0
14571,17,3,9,4.4,8.4,62.3,56,5.2,3519,6.7,4.6,1350,0,0,1,0
14572,57,3,8,2.1,24.0,122.6,71,1.8,193,5.9,2.1,1488,2,0,1,0
14573,32,9,6,1.3,13.0,253.6,83,4.9,9892,5.8,0.7,270,0,0,0,0
14574,52,7,0,5.3,10.6,145.2,137,0.5,1850,6.1,1.2,1937,3,0,1,1
14575,47,2,4,1.7,2.4,54.3,113,5.0,1305,4.4,1.7,552,4,1,0,0
14576,19,8,5,7.0,12.3,26.0,131,5.6,8232,7.9,0.2,217,1,0,0,0
14577,33,7,2,10.8,46.1,98.4,15,4.5,9745,7.8,3.8,1734,3,0,0,0
14578,29,3,4,4.4,9.6,55.9,81,2.7,3206,2.9,0.8,1188,0,0,1,0
14579,49,5,5,11.0,10.4,55.7,81,3.7,1999,3.1,1.1,1640,1,0,1,0
14580,23,6,0,8.7,20.3,184.3,198,1.4,6401,0.8,0.2,783,1,0,1,1
14581,22,0,8,3.3,40.4,183.1,182,0.9,6565,1.8,2.7,1005,2,1,0,0
14582,55,0,8,7.7,24.0,162.1,115,2.1,410,3.2,4.6,451,2,1,0,0
14583,25,5,4,1.9,20.0,205.7,52,4.2,2939,3.7,2.8,171,2,0,0,0
14584,32,2,4,4.2,15.7,89.2,131,5.1,4166,1.0,0.8,702,3,1,0,0
14585,47,4,7,6.7,4.7,233.4,37,2.9,8805,0.9,2.7,287,1,0,0,0
14586,49,1,7,5.8,25.6,265.1,133,0.5,3467,8.0,4.1,1743,0,0,0,0
14587,15,1,2,2.9,25.2,128.2,173,5.4,6569,2.8,4.0,1906,3,1,0,0
14588,30,6,3,2.0,23.5,224.7,82,2.6,1718,7.6,3.4,462,4,0,0,0
14589,30,0,6,2.5,13.1,64.8,20,2.5,5387,6.2,3.4,1493,2,0,0,0
14590,24,5,8,8.5,13.7,103.1,146,4.5,8264,3.0,2.7,1607,0,1,0,0
14591,20,8,9,7.7,39.3,223.5,83,3.9,9756,7.5,4.8,1230,0,1,0,0
14592,44,6,8,4.6,31.9,220.3,93,3.2,1913,6.6,2.2,419,1,0,1,0
14593,53,9,7,3.9,40.8,92.5,67,4.9,4632,0.8,3.3,1372,4,0,1,0
14594,37,7,5,5.0,34.4,169.1,111,1.9,8762,5.9,2.8,1441,1,0,0,0
14595,50,5,9,10.6,34.7,143.3,13,5.1,7824,5.4,4.6,906,2,0,1,0
14596,55,8,0,5.7,2.3,189.6,146,5.7,7331,6.5,4.4,614,2,0,1,1
14597,54,0,7,5.0,37.1,100.5,88,1.9,9140,4.9,0.5,1590,4,1,0,0
14598,60,3,4,10.7,17.7,206.8,131,5.6,966,3.1,3.9,342,0,0,1,0
14599,40,9,8,9.8,47.9,281.8,147,3.0,2300,6.3,3.5,1769,2,0,1,0
14600,55,7,4,8.0,17.5,119.1,88,3.5,1296,1.2,1.1,1368,0,0,0,0
14601,19,2,7,9.1,11.9,270.0,16,5.8,2264,5.1,0.7,1041,4,0,1,0
14602,30,2,8,4.8,26.2,24.6,29,1.2,2867,4.9,1.4,167,3,0,1,0
14603,21,7,2,1.8,24.6,296.3,121,1.4,8900,6.3,3.6,1506,0,0,0,0
14604,47,3,7,8.3,4.4,25.0,88,2.9,9519,5.8,2.0,1782,1,1,0,0
14605,20,5,5,4.5,2.8,71.8,69,3.2,5682,7.9,1.6,922,2,0,1,0
14606,17,0,1,11.6,37.0,56.6,43,4.4,8517,7.0,3.9,1382,3,1,0,0
14607,15,5,9,6.8,18.9,212.1,189,5.4,9863,7.7,0.8,818,1,0,0,0
14608,25,1,1,7.9,40.7,121.3,37,5.5,8635,7.2,1.1,977,4,0,0,0
14609,30,8,6,6.9,42.8,76.9,17,1.7,4434,1.1,0.0,785,0,1,0,0
14610,25,3,7,4.1,34.7,58.5,84,4.2,4496,5.5,2.1,230,4,0,1,0
14611,60,9,8,3.4,14.6,168.1,111,2.4,2981,7.1,4.3,167,3,0,0,0
14612,51,8,3,10.4,15.2,288.2,30,1.2,5930,3.2,0.1,1822,3,0,0,0
14613,58,3,6,6.5,34.7,118.9,155,5.2,5549,1.2,0.2,1689,2,0,1,0
14614,54,8,7,5.2,2.0,268.4,52,3.4,9995,1.4,3.3,156,1,0,0,0
14615,58,3,4,3.9,35.6,214.5,73,5.0,3758,2.2,1.8,767,4,0,0,0
14616,52,5,9,10.4,3.3,185.1,107,2.0,1563,4.6,1.1,904,0,0,1,0
14617,40,9,2,9.8,5.5,229.4,75,6.0,8434,2.3,1.7,1268,2,0,1,0
14618,34,8,6,2.9,12.5,20.5,180,3.2,9554,7.3,1.0,1888,2,0,1,0
14619,43,0,4,6.8,33.3,13.6,44,1.2,826,3.3,3.1,1408,3,1,0,0
14620,28,9,0,9.7,39.8,59.1,148,1.9,1240,2.3,2.3,753,4,0,1,1
14621,49,0,9,1.7,43.1,175.9,15,4.1,5643,7.3,4.0,1834,3,1,0,0
14622,26,6,3,9.1,2.7,111.1,59,1.4,7711,4.3,3.6,1082,3,0,1,0
14623,42,3,6,5.9,26.8,169.0,199,1.4,7056,4.4,0.6,1245,3,0,1,0
14624,38,3,6,4.9,24.6,7.9,83,5.3,424,0.6,5.0,925,2,0,1,0
14625,54,7,9,10.8,13.1,9.9,187,4.1,5233,0.9,2.7,850,0,0,0,0
14626,44,6,5,11.4,10.9,70.7,85,5.2,844,0.9,4.3,1125,4,1,0,0
14627,16,0,7,10.3,12.3,15.1,123,3.1,904,2.5,3.0,696,1,0,0,0
14628,25,8,4,4.7,12.9,18.4,194,2.3,6834,4.1,4.2,1655,3,0,0,0
14629,25,5,3,8.3,24.4,19.3,182,0.5,7364,1.2,4.1,1345,3,0,1,0
14630,52,9,7,3.3,10.3,279.4,120,3.3,3356,5.1,0.5,1180,0,0,0,0
14631,58,9,1,3.2,39.6,10.8,41,1.1,8300,1.0,4.7,1507,1,1,0,0
14632,57,1,8,11.3,4.4,39.3,79,3.1,2584,0.6,4.3,921,1,0,1,0
14633,54,8,2,9.1,29.3,27.8,30,4.6,5422,6.0,1.9,709,2,0,1,0
14634,53,2,4,6.8,8.3,28.5,199,1.3,1659,4.9,3.1,898,2,0,1,0
14635,45,4,7,2.9,11.9,190.4,17,2.4,9491,5.6,4.4,736,1,0,0,0
14636,51,5,0,7.0,5.7,66.0,28,2.0,255,3.5,1.2,802,0,1,0,1
14637,20,6,6,11.7,35.4,144.6,25,6.0,2585,6.8,0.0,1070,0,0,1,0
14638,20,1,1,1.2,7.1,33.3,135,5.7,2166,0.8,0.6,1273,4,0,0,0
14639,37,7,5,1.3,29.7,205.3,153,2.9,5684,2.2,0.3,1456,2,0,0,0
14640,39,6,5,6.7,36.2,250.1,147,1.4,152,3.3,1.2,1088,0,0,1,0
14641,58,9,1,5.0,15.6,140.8,115,2.0,9965,7.2,3.5,1841,1,1,0,0
14642,47,8,8,6.5,23.9,148.2,189,1.2,843,4.1,2.6,1031,2,0,1,0
14643,57,0,2,9.7,18.8,87.5,84,1.0,2667,2.4,3.3,848,4,0,1,0
14644,56,9,4,10.2,37.3,294.4,197,3.6,8712,5.0,1.5,1450,2,0,0,0
14645,34,0,5,3.1,13.0,273.8,117,3.7,2644,6.6,0.3,1661,1,1,0,0
14646,24,7,0,11.5,13.6,219.2,127,5.4,8596,1.9,0.7,1942,2,0,1,1
14647,46,0,2,7.6,39.3,130.2,193,4.4,1771,6.5,2.3,1667,3,0,1,0
14648,20,0,8,11.5,33.4,68.0,106,4.9,1744,5.5,1.8,1772,2,0,0,0
14649,35,1,4,11.5,14.4,153.2,85,2.4,1805,5.7,0.4,1396,1,0,1,0
14650,53,4,4,6.2,10.1,195.3,174,2.0,8037,1.6,3.7,575,2,0,1,0
14651,40,9,0,11.5,42.5,138.0,11,6.0,6464,7.0,1.5,1425,0,0,1,1
14652,27,0,7,6.3,40.4,194.1,55,5.5,4189,1.0,1.1,826,2,0,0,0
14653,35,2,8,1.1,21.8,148.1,69,2.7,1407,6.1,1.7,862,1,0,1,0
14654,57,8,2,5.9,36.2,144.3,101,6.0,867,5.2,0.8,1757,2,0,1,0
14655,32,7,4,10.4,32.3,76.0,193,1.0,1824,6.0,2.8,1276,1,0,0,0
14656,42,0,4,2.2,30.6,167.6,97,5.6,8221,5.3,0.7,1096,4,0,1,0
14657,41,9,6,9.0,27.3,69.7,148,1.8,2497,6.3,4.2,1497,0,1,0,0
14658,34,5,8,3.1,20.8,86.8,72,5.8,5376,4.4,1.7,989,1,1,0,0
14659,38,6,4,8.8,33.4,85.7,65,2.6,2887,5.2,0.9,1810,3,0,0,0
14660,56,7,2,7.1,14.4,55.3,128,5.3,7166,2.4,2.9,623,1,1,0,0
14661,55,3,2,3.9,15.5,8.6,129,1.9,1169,5.2,3.6,1823,1,0,0,0
14662,37,9,5,1.1,32.0,274.7,75,5.6,2430,5.6,0.7,741,1,1,0,0
14663,57,9,0,2.0,12.5,295.7,36,2.6,8264,3.8,1.1,1525,4,0,0,1
14664,51,2,9,9.5,15.9,122.3,163,3.8,7139,2.8,3.7,1103,3,1,0,0
14665,21,8,1,10.9,28.8,9.0,75,6.0,5953,1.0,4.4,232,2,0,1,0
14666,51,9,8,1.3,33.5,6.2,144,2.1,5567,3.0,1.0,1446,3,0,1,0
14667,41,8,1,6.7,19.0,79.4,127,5.6,6768,4.7,1.0,1156,0,0,0,0
14668,23,9,2,4.6,36.8,195.4,123,0.7,8911,2.1,4.9,586,0,0,0,0
14669,57,4,4,2.1,40.3,132.2,109,2.1,1542,3.4,3.3,1039,1,1,0,0
14670,44,7,4,11.5,12.1,251.6,74,3.5,5038,1.7,0.7,1643,3,0,1,0
14671,46,2,6,3.1,45.9,192.4,104,4.2,416,4.1,5.0,1778,0,0,1,0
14672,34,2,2,3.8,37.6,136.6,28,2.8,9152,5.1,3.5,918,4,1,0,0
14673,30,9,9,8.0,49.8,257.2,149,2.3,3885,1.1,4.0,1285,3,1,0,0
14674,58,3,0,8.5,34.0,84.5,89,2.2,6589,5.4,1.4,480,4,0,0,1
14675,16,6,5,10.0,48.3,138.5,187,3.9,6572,5.4,2.7,1720,3,0,1,0
14676,19,2,7,8.8,3.8,23.0,25,4.0,9574,3.5,1.1,192,0,0,0,0
14677,27,9,5,1.3,21.1,240.8,35,2.8,9262,6.6,1.5,1053,4,1,0,0
14678,25,2,2,11.1,28.3,283.2,118,2.3,4761,4.8,2.4,1881,1,1,0,0
14679,34,3,4,3.8,28.0,129.0,66,5.0,4465,3.9,4.3,995,0,0,1,0
14680,52,3,0,7.8,32.9,109.0,51,4.1,7959,5.7,4.1,1346,2,0,1,1
14681,42,3,1,7.7,1.8,14.3,88,0.6,2775,2.1,3.2,1677,0,0,1,0
14682,50,0,9,8.0,30.9,111.6,147,1.2,1139,2.9,0.6,279,0,1,0,0
14683,30,6,8,5.2,24.1,228.6,160,4.7,5314,5.4,1.3,1921,0,0,1,0
14684,37,7,9,1.6,4.3,157.9,110,4.7,8908,4.3,3.1,225,3,1,0,0
